strategy_version,signal_date,code,name,rank,push_level,emotion_score,is_pushed,capture_type,snapshot_time,reasons,risks,price_date,signal_close,latest_price_date,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,tail_next_max_drawdown_pct,settled_tail_next_day,return_1d_pct,max_gain_1d_pct,max_drawdown_1d_pct,settled_1d,return_3d_pct,max_gain_3d_pct,max_drawdown_3d_pct,settled_3d,return_5d_pct,max_gain_5d_pct,max_drawdown_5d_pct,settled_5d,return_10d_pct,max_gain_10d_pct,max_drawdown_10d_pct,settled_10d
v3,2026-05-22,600759,ST洲际,17,不推送,22.6,False,intraday_1430,2026-05-22 14:30:00,人气Top20；当日上涨；收在日内高位；持续霸榜；市场强势且个股相对强势,量能不足；近5日趋势未确认；仍在20日线下方；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,2.76,2026-06-01,6,5.07,-8.7,-8.7,-8.7,-8.7,True,-8.7,-8.7,-8.7,True,-9.42,-4.35,-16.3,True,0.0,0.0,-16.3,True,,,,False
v3,2026-05-22,300394,天孚通信,18,不推送,30.6,False,intraday_1430,2026-05-22 14:30:00,人气Top20；温和放量；近5日趋势升温；人气排名明显上升；市场强势且个股相对强势,收盘承接偏弱；偏离20日线较大；上影线偏长,2026-05-22,460.0,2026-06-01,6,-6.77,-18.93,-13.75,-13.53,-21.4,True,-13.75,-13.53,-21.4,True,-6.82,-3.34,-21.4,True,-1.04,7.04,-21.4,True,,,,False
v3,2026-05-22,301666,大普微,19,不推送,43.6,False,intraday_1430,2026-05-22 14:30:00,人气Top20；当日上涨；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势,短线涨幅偏高；远离20日线过多,2026-05-22,759.1,2026-06-01,6,-4.76,11.97,8.94,21.05,8.18,True,8.94,21.05,8.18,True,-3.42,21.05,-6.47,True,-0.14,21.05,-10.16,True,,,,False
v3,2026-05-22,300476,胜宏科技,20,不推送,16.55,False,intraday_1430,2026-05-22 14:30:00,人气Top20；温和放量；站上20日线且不过热；人气排名明显上升,当日转弱；收盘承接偏弱；强势市里个股相对走弱,2026-05-22,345.5,2026-06-01,6,-0.91,12.88,11.0,13.17,7.72,True,11.0,13.17,7.72,True,9.78,16.53,7.72,True,6.66,16.53,5.35,True,,,,False
v3,2026-05-22,000636,风华高科,21,不推送,12.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日上涨；放量仍可控；人气排名明显上升；市场强势且个股相对强势,短线涨幅过热；远离20日线过多,2026-05-22,54.89,2026-06-01,6,0.29,-24.61,-24.61,-24.61,-24.61,True,-24.61,-24.61,-24.61,True,-19.44,-18.04,-26.8,True,-3.39,-2.53,-26.8,True,,,,False
v3,2026-05-22,002208,合肥城建,22,不推送,2.55,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；强势市里个股相对走弱；v3尾盘版回避高位长连榜,2026-05-22,20.06,2026-06-01,6,-14.01,6.43,0.7,6.83,-1.89,True,0.7,6.83,-1.89,True,-8.28,6.83,-9.47,True,-14.96,6.83,-15.6,True,,,,False
v3,2026-05-22,002281,光迅科技,23,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,人气Top50；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,204.12,2026-06-01,6,0.09,4.35,9.73,10.87,-0.5,True,9.73,10.87,-0.5,True,-0.7,10.87,-1.97,True,-0.08,10.87,-3.2,True,,,,False
v3,2026-05-22,002463,沪电股份,24,不推送,34.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v3热点早段优先,当日转弱；收盘承接偏弱,2026-05-22,123.19,2026-06-01,6,-0.55,-1.76,-0.53,0.51,-3.24,True,-0.53,0.51,-3.24,True,4.14,9.42,-3.24,True,7.18,12.73,-3.24,True,,,,False
v3,2026-05-22,002297,博云新材,25,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱,2026-05-22,20.61,2026-06-01,6,-4.61,32.85,41.87,41.87,32.61,True,41.87,41.87,32.61,True,14.94,41.87,14.94,True,0.0,41.87,0.0,True,,,,False
v3,2026-05-22,603005,晶方科技,26,不推送,35.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v3热点早段优先,当日转弱；收盘承接偏弱；短线涨幅偏高,2026-05-22,41.04,2026-06-01,6,-8.07,-2.07,4.9,4.9,-3.44,True,4.9,4.9,-3.44,True,4.8,15.33,-3.44,True,0.0,15.33,-3.44,True,,,,False
v3,2026-05-22,600611,大众交通,27,观察池,65.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大；人气排名明显回落；一字或近似一字，参与点差；一字板不可买,2026-05-22,6.13,2026-06-01,6,-22.19,7.5,0.16,7.5,-4.57,True,0.16,7.5,-4.57,True,-15.66,7.5,-16.8,True,-22.84,7.5,-23.33,True,,,,False
v3,2026-05-22,002015,协鑫能科,28,不推送,62.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日上涨；收盘承接较强；温和放量；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v3尾盘缩量强承接,近5日趋势未确认,2026-05-22,21.52,2026-06-01,6,5.16,1.44,4.04,6.88,1.39,True,4.04,6.88,1.39,True,0.84,6.88,-2.83,True,8.64,10.87,-2.83,True,,,,False
v3,2026-05-22,603986,兆易创新,29,不推送,18.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；近5日趋势升温；持续霸榜；市场强势且个股相对强势,收盘承接偏弱；偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜；v3尾盘承接一般,2026-05-22,468.0,2026-06-01,6,0.0,2.0,10.01,10.01,-1.66,True,10.01,10.01,-1.66,True,9.87,18.12,-1.66,True,-0.21,18.12,-1.66,True,,,,False
v3,2026-05-22,002938,鹏鼎控股,30,观察池,43.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；人气排名明显上升；市场强势且个股相对强势,量能不足；短线涨幅偏高；偏离20日线较大；一字或近似一字，参与点差；一字板不可买,2026-05-22,114.32,2026-06-01,6,-9.6,0.0,0.0,0.0,-1.79,True,0.0,0.0,-1.79,True,-7.36,7.57,-8.0,True,-8.14,7.57,-11.21,True,,,,False
v3,2026-05-22,002050,三花智控,31,不推送,38.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；收盘承接较强；温和放量；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,2026-05-22,53.4,2026-06-01,6,-16.54,1.87,0.96,2.96,-0.09,True,0.96,2.96,-0.09,True,-4.46,4.87,-4.68,True,-13.22,4.87,-14.36,True,,,,False
v3,2026-05-22,002384,东山精密,32,不推送,12.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,213.9,2026-06-01,6,-10.36,4.21,5.77,6.72,2.06,True,5.77,6.72,2.06,True,4.43,9.4,-0.61,True,-0.4,9.4,-1.5,True,,,,False
v3,2026-05-22,002475,立讯精密,33,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；热度可能进入后段；强势市里个股相对走弱；v3尾盘版回避高位长连榜,2026-05-22,71.05,2026-06-01,6,-0.48,3.17,5.14,5.46,0.63,True,5.14,5.46,0.63,True,0.76,5.46,-0.51,True,3.15,9.5,-2.43,True,,,,False
v3,2026-05-22,601138,工业富联,34,不推送,20.0,False,intraday_1430,2026-05-22 14:30:00,人气Top50；收盘承接较强；站上20日线且不过热；持续霸榜,近5日趋势未确认；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,67.29,2026-06-01,6,9.6,1.06,4.47,4.77,0.01,True,4.47,4.77,0.01,True,4.15,9.59,0.01,True,9.08,18.34,0.01,True,,,,False
v3,2026-05-22,603779,威龙股份,35,观察池,33.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；市场强势且个股相对强势,量能不足；短线涨幅偏高；远离20日线过多；人气排名明显回落；一字或近似一字，参与点差；一字板不可买,2026-05-22,13.2,2026-06-01,6,-25.15,0.38,4.7,5.15,-2.05,True,4.7,5.15,-2.05,True,-11.36,7.8,-12.88,True,-25.68,7.8,-25.68,True,,,,False
v3,2026-05-22,000988,华工科技,36,不推送,22.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,152.95,2026-06-01,6,-6.46,2.65,12.42,12.42,1.67,True,12.42,12.42,1.67,True,4.53,14.94,1.67,True,-0.67,14.94,-1.75,True,,,,False
v3,2026-05-22,001896,豫能控股,37,不推送,64.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v3热点早段优先,人气排名明显回落,2026-05-22,16.52,2026-06-01,6,6.84,-3.09,2.42,4.72,-4.36,True,2.42,4.72,-4.36,True,-4.72,4.72,-9.2,True,-0.91,4.72,-10.65,True,,,,False
v3,2026-05-22,000066,中国长城,38,不推送,14.0,False,intraday_1430,2026-05-22 14:30:00,人气Top50；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；v3尾盘版回避高位长连榜；v3尾盘承接一般,2026-05-22,20.78,2026-06-01,6,-11.07,-0.96,-0.96,0.0,-4.72,True,-0.96,0.0,-4.72,True,-11.65,0.0,-12.03,True,-14.34,0.0,-15.3,True,,,,False
v3,2026-05-22,603256,宏和科技,39,观察池,56.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；人气排名明显上升；市场强势且个股相对强势；v3尾盘涨停延续；v3尾盘缩量强承接,短线涨幅过热；远离20日线过多；涨停封板不可买,2026-05-22,197.91,2026-06-01,6,-8.07,-15.37,-11.42,-11.42,-16.88,True,-11.42,-11.42,-16.88,True,-9.09,-3.56,-16.88,True,2.14,5.1,-16.88,True,,,,False
v3,2026-05-22,002709,天赐材料,40,不推送,28.55,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升,热度可能进入后段；强势市里个股相对走弱；v3尾盘版回避高位长连榜,2026-05-22,58.02,2026-06-01,6,-10.84,-1.07,-8.53,-0.55,-9.91,True,-8.53,-0.55,-9.91,True,-7.86,-0.55,-11.41,True,-10.32,-0.55,-13.31,True,,,,False
v3,2026-05-22,600183,生益科技,41,观察池,132.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正；v3尾盘涨停延续；v3尾盘缩量强承接；v3热点早段优先,涨停封板不可买,2026-05-22,108.01,2026-06-01,6,25.57,5.55,7.88,9.07,2.17,True,7.88,9.07,2.17,True,21.99,29.62,2.17,True,30.19,34.76,2.17,True,,,,False
v3,2026-05-22,000767,晋控电力,42,不推送,38.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势,-,2026-05-22,5.04,2026-06-01,6,21.83,-4.96,-0.79,-0.4,-5.95,True,-0.79,-0.4,-5.95,True,2.18,3.37,-5.95,True,10.71,10.71,-5.95,True,,,,False
v3,2026-05-22,601208,东材科技,43,观察池,110.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v2强势延续修正；v2低分涨停修正；v3热点早段优先,涨停封板不可买,2026-05-22,52.45,2026-06-01,6,-8.88,2.96,2.46,5.34,0.67,True,2.46,5.34,0.67,True,-0.38,6.29,-1.32,True,-4.67,6.29,-6.6,True,,,,False
v3,2026-05-22,600396,华电辽能,44,不推送,16.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；市场强势且个股相对强势,当日转弱；收盘承接偏弱；偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,18.37,2026-06-01,6,0.71,-19.71,-12.79,-12.79,-20.63,True,-12.79,-12.79,-20.63,True,1.09,1.09,-20.63,True,9.04,13.23,-20.63,True,,,,False
v3,2026-05-22,603538,美诺华,45,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；强势市里个股相对走弱,2026-05-22,46.7,2026-06-01,6,-0.24,5.31,-1.5,5.31,-2.78,True,-1.5,5.31,-2.78,True,-0.51,5.31,-10.06,True,-3.47,5.31,-10.06,True,,,,False
v3,2026-05-22,600487,亨通光电,46,不推送,22.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,75.66,2026-06-01,6,-0.13,-3.38,-2.97,-2.54,-7.92,True,-2.97,-2.54,-7.92,True,-9.21,-2.54,-10.56,True,1.93,2.47,-13.27,True,,,,False
v3,2026-05-22,600519,贵州茅台,47,不推送,4.55,False,intraday_1430,2026-05-22 14:30:00,人气Top50；温和放量；连续上榜确认；人气排名明显上升,当日转弱；收盘承接偏弱；近5日趋势未确认；强势市里个股相对走弱,2026-05-22,1309.3,2026-06-01,6,0.02,-1.7,-1.79,-0.34,-2.47,True,-1.79,-0.34,-2.47,True,-0.48,0.74,-4.52,True,1.28,1.5,-4.52,True,,,,False
v3,2026-05-22,002185,华天科技,48,不推送,6.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日上涨；放量仍可控；持续霸榜；市场强势且个股相对强势,短线涨幅过热；远离20日线过多；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,21.35,2026-06-01,6,-13.68,-25.06,-20.52,-20.52,-25.48,True,-20.52,-20.52,-25.48,True,-5.62,-3.79,-25.48,True,-9.41,2.86,-25.48,True,,,,False
v3,2026-05-22,600172,黄河旋风,49,观察池,72.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v3尾盘涨停延续；v3尾盘缩量强承接,量能不足；近5日趋势未确认；涨停封板不可买,2026-05-22,10.99,2026-06-01,6,22.57,4.64,10.01,10.01,1.55,True,10.01,10.01,1.55,True,20.75,24.57,1.55,True,28.12,46.13,1.55,True,,,,False
v3,2026-05-22,603459,红板科技,50,不推送,33.6,False,intraday_1430,2026-05-22 14:30:00,人气Top50；收盘承接较强；近5日强势延续；连续上榜确认；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大,2026-05-22,105.8,2026-06-01,6,-13.33,-0.76,2.36,8.84,-3.6,True,2.36,8.84,-3.6,True,-1.69,8.84,-5.48,True,-3.7,8.84,-7.37,True,,,,False
v3,2026-05-22,603115,海星股份,51,观察池,44.6,False,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v3尾盘缩量强承接,短线涨幅过热；远离20日线过多；涨停封板不可买,2026-05-22,116.31,2026-06-01,6,-10.84,4.13,-1.8,4.89,-10.0,True,-1.8,4.89,-10.0,True,-2.78,4.89,-11.62,True,-8.14,4.89,-11.62,True,,,,False
v3,2026-05-22,000858,五粮液,52,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,温和放量；持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；强势市里个股相对走弱；v3尾盘版回避高位长连榜,2026-05-22,81.63,2026-06-01,6,2.18,2.45,3.07,4.12,1.7,True,3.07,4.12,1.7,True,2.77,5.66,0.09,True,3.99,5.66,-0.92,True,,,,False
v3,2026-05-22,000021,深科技,53,不推送,46.6,False,intraday_1430,2026-05-22 14:30:00,当日上涨；收在日内高位；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,37.8,2026-06-01,6,-3.62,1.08,8.86,9.79,0.0,True,8.86,9.79,0.0,True,16.35,24.42,0.0,True,5.26,24.42,0.0,True,,,,False
v3,2026-05-22,002931,锋龙股份,54,不推送,70.6,False,intraday_1430,2026-05-22 14:30:00,当日上涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,-,2026-05-22,63.36,2026-06-01,6,-17.57,5.95,2.1,10.29,1.77,True,2.1,10.29,1.77,True,-5.4,10.29,-5.4,True,-17.06,10.29,-18.24,True,,,,False
v3,2026-05-22,002156,通富微电,55,不推送,14.6,False,intraday_1430,2026-05-22 14:30:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段；v3尾盘版回避高位长连榜,2026-05-22,61.53,2026-06-01,6,-0.23,4.32,13.28,13.28,1.93,True,13.28,13.28,1.93,True,16.11,27.55,1.93,True,7.26,27.55,1.93,True,,,,False
v3,2026-05-22,600176,中国巨石,56,不推送,70.6,False,intraday_1430,2026-05-22 14:30:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；市场强势且个股相对强势；v3尾盘缩量强承接,-,2026-05-22,37.95,2026-06-01,6,0.97,2.19,3.37,3.58,-0.9,True,3.37,3.58,-0.9,True,4.16,12.67,-0.9,True,10.94,15.89,-0.9,True,,,,False
v3,2026-05-22,002980,华盛昌,57,观察池,61.6,False,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；近5日强势延续；市场强势且个股相对强势；v2低分涨停修正；v3尾盘缩量强承接,短线涨幅偏高；偏离20日线较大；涨停封板不可买,2026-05-22,128.02,2026-06-01,6,-20.38,-5.3,0.0,0.0,-5.48,True,0.0,0.0,-5.48,True,-8.05,4.32,-15.9,True,-14.69,4.32,-17.08,True,,,,False
v3,2026-05-22,300308,中际旭创,58,不推送,10.6,False,intraday_1430,2026-05-22 14:30:00,温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；市场强势且个股相对强势,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；v3尾盘版回避高位长连榜,2026-05-22,1168.98,2026-06-01,6,-3.33,-9.75,-6.5,-6.33,-12.27,True,-6.5,-6.33,-12.27,True,-4.93,-1.88,-12.27,True,-0.67,3.51,-12.27,True,,,,False
v3,2026-05-22,002149,西部材料,59,不推送,46.6,False,intraday_1430,2026-05-22 14:30:00,收在日内高位；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势；v3尾盘缩量强承接,-,2026-05-22,71.5,2026-06-01,6,-20.77,3.47,-2.13,3.47,-3.5,True,-2.13,3.47,-3.5,True,-8.25,3.47,-16.64,True,-16.0,3.47,-16.64,True,,,,False
v3,2026-05-22,600863,华能蒙电,60,观察池,42.6,False,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；放量仍可控；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,短线涨幅过热；远离20日线过多；涨停封板不可买,2026-05-22,7.3,2026-06-01,6,8.49,-26.85,-18.77,-18.77,-26.85,True,-18.77,-18.77,-26.85,True,-8.08,-8.08,-26.85,True,0.0,0.14,-26.85,True,,,,False
v3,2026-05-22,000417,合百集团,61,不推送,39.6,False,intraday_1430,2026-05-22 14:30:00,当日强涨；收盘承接较强；近5日强势延续；连续上榜确认；人气排名明显上升；市场强势且个股相对强势,短线涨幅偏高；偏离20日线较大；v3尾盘版回避放量过猛,2026-05-22,10.14,2026-06-01,6,-22.58,-2.17,2.07,6.41,-5.13,True,2.07,6.41,-5.13,True,-17.26,6.41,-17.26,True,-26.04,6.41,-26.73,True,,,,False
v3,2026-05-22,000962,东方钽业,62,观察池,82.6,False,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势；v2低分涨停修正,涨停封板不可买,2026-05-22,62.25,2026-06-01,6,-11.15,7.9,4.05,9.85,1.64,True,4.05,9.85,1.64,True,3.0,10.68,-1.2,True,-4.16,10.68,-4.16,True,,,,False
v3,2026-05-22,002703,浙江世宝,63,不推送,36.6,False,intraday_1430,2026-05-22 14:30:00,放量仍可控；近5日趋势升温；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,人气排名明显回落,2026-05-22,21.83,2026-06-01,6,-13.65,-3.76,0.73,2.02,-4.58,True,0.73,2.02,-4.58,True,-5.45,3.44,-6.0,True,-13.7,3.44,-14.66,True,,,,False
v3,2026-05-22,002580,圣阳股份,64,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,持续霸榜,当日转弱；收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；人气排名明显回落；强势市里个股相对走弱；v3尾盘版回避高位长连榜,2026-05-22,25.93,2026-06-01,6,3.01,0.66,-6.71,1.27,-7.87,True,-6.71,1.27,-7.87,True,-11.18,1.27,-12.38,True,-6.36,1.27,-12.38,True,,,,False
v3,2026-05-22,002436,兴森科技,65,不推送,16.6,False,intraday_1430,2026-05-22 14:30:00,温和放量；近5日趋势升温；站上20日线且不过热；市场强势且个股相对强势,当日转弱；收盘承接偏弱,2026-05-22,38.5,2026-06-01,6,0.31,-6.57,-1.06,-0.86,-8.05,True,-1.06,-0.86,-8.05,True,-3.92,2.52,-8.05,True,0.47,3.82,-8.7,True,,,,False
v3,2026-05-22,603667,五洲新春,66,不推送,52.6,False,intraday_1430,2026-05-22 14:30:00,当日强涨；收盘承接较强；温和放量；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,近5日趋势未确认；v3尾盘半板但封单不强,2026-05-22,82.89,2026-06-01,6,-17.57,6.16,5.05,8.98,3.15,True,5.05,8.98,3.15,True,-5.84,9.28,-5.84,True,-13.43,9.28,-14.89,True,,,,False
v3,2026-05-22,301377,鼎泰高科,67,观察池,65.6,False,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；市场强势且个股相对强势；v2低分涨停修正,短线涨幅偏高；偏离20日线较大；涨停封板不可买,2026-05-22,310.63,2026-06-01,6,8.93,6.24,5.43,7.09,-0.81,True,5.43,7.09,-0.81,True,11.73,14.28,-2.91,True,12.91,21.4,-2.91,True,,,,False
v3,2026-05-22,000100,TCL科技,68,不推送,14.6,False,intraday_1430,2026-05-22 14:30:00,放量仍可控；站上20日线且不过热；连续上榜确认；市场强势且个股相对强势,当日转弱；人气排名明显回落,2026-05-22,4.36,2026-06-01,6,0.92,0.46,1.83,3.44,-0.69,True,1.83,3.44,-0.69,True,7.34,13.07,-0.69,True,-1.83,13.07,-2.29,True,,,,False
v3,2026-05-22,601016,节能风电,69,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,人气排名明显上升,近5日趋势未确认；强势市里个股相对走弱,2026-05-22,4.62,2026-06-01,6,6.06,0.22,3.46,3.9,-0.43,True,3.46,3.9,-0.43,True,6.49,9.31,-1.52,True,9.09,10.82,-1.52,True,,,,False
v3,2026-05-22,603936,博敏电子,70,观察池,82.6,False,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；市场强势且个股相对强势；v2低分涨停修正；v3尾盘缩量强承接,偏离20日线较大；涨停封板不可买,2026-05-22,24.85,2026-06-01,6,-10.02,-5.43,0.0,0.0,-7.16,True,0.0,0.0,-7.16,True,-2.94,8.61,-7.16,True,-3.5,8.61,-7.16,True,,,,False
v3,2026-05-22,002008,大族激光,71,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,站上20日线且不过热；连续上榜确认,当日转弱；收盘承接偏弱；近5日趋势未确认；强势市里个股相对走弱,2026-05-22,142.18,2026-06-01,6,-12.15,3.25,0.04,3.76,-2.83,True,0.04,3.76,-2.83,True,-7.65,3.76,-9.27,True,-7.27,3.76,-9.27,True,,,,False
v3,2026-05-22,002031,巨轮智能,72,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,站上20日线且不过热,当日转弱；收盘承接偏弱；近5日趋势未确认；人气排名明显回落；强势市里个股相对走弱,2026-05-22,7.54,2026-06-01,6,-16.84,-0.53,-4.38,-0.53,-4.91,True,-4.38,-0.53,-4.91,True,-12.6,1.59,-12.6,True,-17.24,1.59,-17.77,True,,,,False
v3,2026-05-22,002442,龙星科技,73,观察池,50.6,False,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；连续上榜确认；市场强势且个股相对强势；v3尾盘缩量强承接,短线涨幅过热；偏离20日线较大；涨停封板不可买,2026-05-22,8.92,2026-06-01,6,-34.42,-3.7,-12.0,0.0,-15.81,True,-12.0,0.0,-15.81,True,-18.16,0.0,-21.19,True,-33.74,0.0,-33.74,True,,,,False
v3,2026-05-22,300058,蓝色光标,74,不推送,0.0,False,intraday_1430,2026-05-22 14:30:00,当日上涨；温和放量；持续霸榜；人气排名明显上升；市场强势且个股相对强势,收盘承接偏弱；近5日趋势未确认；仍在20日线下方；热度可能进入后段；上影线偏长；v3尾盘版回避高位长连榜,2026-05-22,16.73,2026-06-01,6,7.35,4.36,0.3,5.56,-0.42,True,0.3,5.56,-0.42,True,-5.74,5.56,-5.92,True,-0.18,5.56,-7.89,True,,,,False
v3,2026-05-22,603316,诚邦股份,75,不推送,3.6,False,intraday_1430,2026-05-22 14:30:00,温和放量；近5日强势延续；连续上榜确认；市场强势且个股相对强势,当日转弱；收盘承接偏弱；短线涨幅偏高；偏离20日线较大；人气排名明显回落,2026-05-22,25.65,2026-06-01,6,-18.05,0.62,0.43,5.65,-2.07,True,0.43,5.65,-2.07,True,-18.67,5.65,-18.67,True,-15.95,5.65,-21.99,True,,,,False
v3,2026-05-22,002272,川润股份,76,观察池,87.6,False,intraday_1430,2026-05-22 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；市场强势且个股相对强势；v2低分涨停修正,短线涨幅偏高；涨停封板不可买,2026-05-22,24.94,2026-06-01,6,-21.01,-0.28,-3.37,0.08,-6.82,True,-3.37,0.08,-6.82,True,-15.68,0.08,-16.8,True,-16.48,0.08,-17.52,True,,,,False
v3,2026-05-22,002929,润建股份,77,不推送,26.6,False,intraday_1430,2026-05-22 14:30:00,当日上涨；温和放量；站上20日线且不过热；市场强势且个股相对强势,近5日趋势未确认；人气排名明显回落,2026-05-22,88.48,2026-06-01,6,-20.32,-0.54,0.81,3.63,-7.61,True,0.81,3.63,-7.61,True,-12.06,4.83,-12.75,True,-17.27,4.83,-18.63,True,,,,False
