strategy_date,training_date,audit_status,audit_scope,audit_result,lesson_type,lesson_note,rank,code,name,push_level,fast_level,fast_score,market_price_date,market_lag_days,market_source,observed_days,latest_return_pct,tail_next_open_pct,tail_next_close_pct,tail_next_max_gain_pct,return_1d_pct,return_3d_pct,return_5d_pct,open_buy_return_3d_pct,open_buy_return_5d_pct,max_gain_5d_pct,capture_type,snapshot_time,reasons,risks,strategy_version
2026-06-04,2026-05-28,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线,24,000100,TCL科技,不推送,下个交易日主盯,65.98,2026-06-04,0,common_index_cache,44,-0.21,-0.62,-0.62,4.76,-0.62,-1.24,-6.63,-0.63,-6.04,4.76,post_close,2026-06-04 15:00:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线,v4
2026-06-04,2026-05-28,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4乖离率过大；涨停封板不可买,100,000670,盈方微,观察池,下个交易日主盯,64.28,2026-06-04,0,common_index_cache,41,-30.61,-0.41,-2.59,1.86,-2.59,3.83,-2.59,4.26,-2.18,7.24,post_close,2026-06-04 15:00:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4乖离率过大；涨停封板不可买,v4
2026-06-04,2026-05-28,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；v4远离短中期均线,8,600726,华电能源,不推送,下个交易日主盯,63.88,2026-06-04,0,common_index_cache,32,-42.25,-2.02,-10.01,2.02,-10.01,-12.9,-21.85,-11.1,-20.24,2.02,post_close,2026-06-04 15:00:00,人气Top10；当日上涨；放量仍可控；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；v4多头排列技术加分,热度可能进入后段；v4远离短中期均线,v4
2026-06-04,2026-05-28,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,28,600667,太极实业,观察池,下个交易日主盯,78.73,2026-06-04,0,common_index_cache,33,2.39,-0.37,-1.29,5.03,-1.29,-4.6,7.06,-4.25,7.45,7.06,post_close,2026-06-04 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分,v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-04,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4多头排列技术加分、v4筹码集中加分,97,301217,铜冠铜箔,不推送,未入快策略,,2026-06-04,0,common_index_cache,33,-13.11,-2.5,1.38,6.3,1.38,11.85,16.61,14.72,19.6,19.77,post_close,2026-06-04 15:00:00,收在日内高位；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4缩量回踩MA5；v4筹码集中加分；v4主力资金净流入,近5日趋势未确认；后段人气股在偏弱环境里更谨慎；v4获利盘结构偏弱,v4
2026-06-04,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4多头排列技术加分、v4筹码集中加分,80,300319,麦捷科技,不推送,未入快策略,,2026-06-04,0,common_index_cache,32,-17.61,-0.1,14.51,20.09,14.51,25.26,7.49,25.39,7.6,30.27,post_close,2026-06-04 15:00:00,当日强涨；收在日内高位；温和放量；近5日强势延续；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,短线涨幅偏高；偏离20日线较大；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-06-04,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4筹码集中加分、当日强涨,66,605006,山东玻纤,不推送,未入快策略,,2026-06-04,0,common_index_cache,32,-28.21,-2.88,-0.22,6.95,-0.22,3.91,20.78,6.98,24.36,22.41,post_close,2026-06-04 15:00:00,当日强涨；收盘承接较强；温和放量；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v4筹码集中加分；v4主力资金净流入,近5日趋势未确认；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4获利盘结构偏弱,v4
2026-06-04,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4筹码集中加分、人气Top50,22,600522,中天科技,不推送,未入快策略,,2026-06-04,0,common_index_cache,33,-29.04,-2.14,0.02,7.23,0.02,18.38,7.01,20.97,9.35,18.38,post_close,2026-06-04 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；v4筹码集中加分；v4主力资金净流入,热度可能进入后段；v4乖离率过大；v4远离短中期均线；v4趋势未转强且热度偏后；v4获利盘结构偏弱,v4
2026-06-04,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4多头排列技术加分、v4沿短均线抬升,85,603773,沃格光电,不推送,未入快策略,,2026-06-04,0,common_index_cache,32,-30.84,-0.08,8.17,10.0,8.17,22.67,13.94,22.77,14.03,29.74,post_close,2026-06-04 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分；v4主力资金净流入；v4龙虎榜活跃,偏离20日线较大；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4获利盘结构偏弱,v4
2026-06-04,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4沿短均线抬升、v4筹码集中加分,74,002421,达实智能,不推送,未入快策略,,2026-06-04,0,common_index_cache,32,-43.46,2.53,9.92,9.92,9.92,20.25,3.16,17.28,0.62,29.96,post_close,2026-06-04 15:00:00,温和放量；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；v4多头排列技术加分；v4沿短均线抬升；v4筹码集中加分；v4龙虎榜提示关注,当日转弱；收盘承接偏弱；热度可能进入后段；人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 15.03%，保留这类命中特征。,39,600105,永鼎股份,观察池,下个交易日主盯,112.98,2026-06-03,0,common_index_cache,34,-31.46,-1.77,4.57,5.84,4.57,2.08,0.73,3.92,2.55,15.03,post_close,2026-06-03 15:00:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,热度可能进入后段；v4短线偏离MA5过多；v4趋势未转强且热度偏后；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 19.72%，保留这类命中特征。,22,001896,豫能控股,观察池,下个交易日主盯,105.78,2026-06-03,0,common_index_cache,34,-24.45,7.82,10.01,10.01,10.01,-2.39,5.43,-9.47,-2.22,19.72,post_close,2026-06-03 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分,短线涨幅偏高；热度可能进入后段；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 20.36%，保留这类命中特征。,5,600487,亨通光电,观察池,下个交易日主盯,79.58,2026-06-03,0,common_index_cache,39,-45.43,1.72,7.06,8.29,7.06,4.43,16.95,2.66,14.97,20.36,post_close,2026-06-03 15:00:00,人气Top10；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分,量能不足；短线涨幅偏高；热度可能进入后段；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 19.37%，保留这类命中特征。,60,301418,协昌科技,观察池,下个交易日主盯,77.88,2026-06-03,0,common_index_cache,33,-28.03,-10.0,-4.39,-3.41,-4.39,-0.66,7.43,10.39,19.37,9.87,post_close,2026-06-03 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 19.06%，保留这类命中特征。,41,600869,远东股份,不推送,下个交易日主盯,71.94,2026-06-03,0,common_index_cache,38,-46.34,-1.49,-1.49,1.3,-1.49,2.05,17.29,3.59,19.06,18.45,post_close,2026-06-03 15:00:00,人气Top50；当日上涨；温和放量；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；v4多头排列技术加分,短线涨幅偏高；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 38.33%，保留这类命中特征。,45,600367,红星发展,观察池,下个交易日主盯,68.98,2026-06-03,0,common_index_cache,33,-26.79,5.92,10.0,10.0,10.0,23.69,37.86,16.78,30.15,38.33,post_close,2026-06-03 15:00:00,人气Top50；当日涨停附近；收在日内高位；近5日强势延续；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分,量能不足；短线涨幅偏高；远离20日线过多；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先成功,priority_success,下个交易日主盯 后续最高表现达到 26.23%，保留这类命中特征。,40,002421,达实智能,不推送,下个交易日主盯,61.59,2026-06-03,0,common_index_cache,33,-45.08,-0.2,-2.87,4.1,-2.87,17.42,11.27,17.66,11.5,26.23,post_close,2026-06-03 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；v4多头排列技术加分,当日转弱；收盘承接偏弱；热度可能进入后段；v4乖离率过大；v4长上影承接转弱,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；热度可能进入后段；v4短线偏离MA5过多；涨停封板不可买,9,600578,京能电力,观察池,下个交易日主盯,109.98,2026-06-03,0,common_index_cache,42,-36.83,1.71,0.21,6.64,0.21,-7.39,-13.81,-8.95,-15.26,6.64,post_close,2026-06-03 15:00:00,人气Top10；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分,近5日趋势未确认；热度可能进入后段；v4短线偏离MA5过多；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：偏离20日线较大；热度可能进入后段；Top3高热度拥挤，次日兑现风险；v4乖离率过大；v4远离短中期均线；涨停封板不可买,2,600396,华电辽能,观察池,下个交易日主盯,107.46,2026-06-03,0,common_index_cache,34,-30.08,-2.53,2.95,3.56,2.95,-9.56,-10.45,-7.21,-8.13,7.97,post_close,2026-06-03 15:00:00,人气Top3；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4沿短均线抬升,偏离20日线较大；热度可能进入后段；Top3高热度拥挤，次日兑现风险；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段,14,300308,中际旭创,重点观察,下个交易日主盯,105.63,2026-06-03,0,common_index_cache,44,-25.67,-1.96,0.39,1.18,0.39,-9.41,-10.04,-7.6,-8.24,2.08,post_close,2026-06-03 15:00:00,人气Top20；当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4沿短均线抬升,热度可能进入后段,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；v4乖离率过大；v4远离短中期均线,10,600172,黄河旋风,普通观察,下个交易日主盯,91.83,2026-06-03,0,common_index_cache,34,-24.73,-5.32,-3.72,-1.6,-3.72,-16.49,-19.41,-11.8,-14.89,-1.6,post_close,2026-06-03 15:00:00,人气Top10；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4沿短均线抬升,热度可能进入后段；v4乖离率过大；v4远离短中期均线,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：v4乖离率过大；v4远离短中期均线,28,601869,长飞光纤,不推送,下个交易日主盯,89.43,2026-06-03,0,common_index_cache,34,-17.74,-2.27,2.45,5.62,2.45,-1.05,1.73,1.24,4.09,11.24,post_close,2026-06-03 15:00:00,人气Top50；当日强涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；震荡市里承接未失控,v4乖离率过大；v4远离短中期均线,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；v4远离短中期均线；v4长上影承接转弱,11,600863,华能蒙电,不推送,下个交易日主盯,88.69,2026-06-03,0,common_index_cache,34,-27.88,-3.38,-6.9,0.0,-6.9,-18.0,-23.95,-15.13,-21.29,0.0,post_close,2026-06-03 15:00:00,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；v4多头排列技术加分；v4沿短均线抬升,热度可能进入后段；v4远离短中期均线；v4长上影承接转弱,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；v4短线偏离MA5过多；v4远离短中期均线；v4长上影承接转弱,21,002015,协鑫能科,不推送,下个交易日主盯,88.23,2026-06-03,0,common_index_cache,34,-36.55,-2.31,-1.03,3.58,-1.03,-17.63,-24.27,-15.69,-22.48,3.58,post_close,2026-06-03 15:00:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；v4多头排列技术加分；v4沿短均线抬升,热度可能进入后段；v4短线偏离MA5过多；v4远离短中期均线；v4长上影承接转弱,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱,48,300433,蓝思科技,不推送,下个交易日主盯,85.09,2026-06-03,0,common_index_cache,33,-12.86,-0.82,-1.71,1.78,-1.71,-3.98,-5.19,-3.19,-4.41,7.74,post_close,2026-06-03 15:00:00,人气Top50；当日强涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；v4多头排列技术加分,热度可能进入后段；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；热度可能进入后段,7,603629,利通电子,不推送,下个交易日主盯,83.73,2026-06-03,0,common_index_cache,34,-20.27,-1.81,-3.59,1.84,-3.59,-21.94,-30.47,-20.51,-29.19,1.84,post_close,2026-06-03 15:00:00,人气Top10；当日上涨；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控,近5日趋势未确认；热度可能进入后段,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买,68,601208,东材科技,观察池,下个交易日主盯,83.28,2026-06-03,0,common_index_cache,33,-23.88,-1.84,5.51,7.1,5.51,-4.05,10.37,-2.25,12.44,13.9,post_close,2026-06-03 15:00:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：短线涨幅偏高；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买,71,002951,金时科技,观察池,下个交易日主盯,77.44,2026-06-03,0,common_index_cache,33,-48.8,-5.01,9.98,9.98,9.98,-10.91,-27.82,-6.21,-24.01,9.98,post_close,2026-06-03 15:00:00,当日涨停附近；收在日内高位；放量仍可控；近5日强势延续；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分,短线涨幅偏高；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：热度可能进入后段；后段人气股在偏弱环境里更谨慎；v4趋势未转强且热度偏后,55,600021,上海电力,不推送,下个交易日主盯,73.98,2026-06-03,0,common_index_cache,34,-23.62,-2.24,-5.17,-1.12,-5.17,-15.37,-17.52,-13.43,-15.63,-1.12,post_close,2026-06-03 15:00:00,当日上涨；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,热度可能进入后段；后段人气股在偏弱环境里更谨慎；v4趋势未转强且热度偏后,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：当日转弱；热度可能进入后段；v4远离短中期均线,18,600726,华电能源,不推送,下个交易日主盯,71.48,2026-06-03,0,common_index_cache,33,-38.21,-4.22,7.0,9.99,7.0,-9.37,-13.18,-5.38,-9.35,9.99,post_close,2026-06-03 15:00:00,人气Top20；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势,当日转弱；热度可能进入后段；v4远离短中期均线,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买,79,600310,广西能源,观察池,下个交易日主盯,70.78,2026-06-03,0,common_index_cache,33,-29.75,6.96,-0.95,10.13,-0.95,-17.72,-24.84,-23.08,-29.73,10.13,post_close,2026-06-03 15:00:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4沿短均线抬升,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：人气排名明显回落；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般,47,600011,华能国际,不推送,下个交易日主盯,69.69,2026-06-03,0,common_index_cache,33,-17.18,-2.52,-4.35,-0.8,-4.35,-8.25,-11.11,-5.88,-8.81,-0.8,post_close,2026-06-03 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；v4多头排列技术加分,人气排名明显回落；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：后段人气股在偏弱环境里更谨慎；v4远离短中期均线,89,000600,建投能源,不推送,下个交易日主盯,66.48,2026-06-03,0,common_index_cache,32,-27.87,-3.61,0.96,4.26,0.96,-13.65,-18.31,-10.42,-15.25,4.34,post_close,2026-06-03 15:00:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分；v4沿短均线抬升,后段人气股在偏弱环境里更谨慎；v4远离短中期均线,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般,33,000601,韶能股份,不推送,下个交易日主盯,62.78,2026-06-03,0,common_index_cache,34,-24.73,-4.84,-7.53,-1.51,-7.53,-18.71,-23.87,-14.58,-20.0,-1.51,post_close,2026-06-03 15:00:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；v4多头排列技术加分,上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：收盘承接偏弱；上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般,46,300394,天孚通信,不推送,下个交易日主盯,60.98,2026-06-03,0,common_index_cache,38,-48.82,-3.72,-3.41,-1.22,-3.41,-14.55,-17.37,-11.25,-14.18,0.9,post_close,2026-06-03 15:00:00,人气Top50；当日强涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；v4多头排列技术加分,收盘承接偏弱；上影线偏长；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4正涨但收盘承接一般,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：近5日趋势未确认；热度可能进入后段；上影线偏长；v4长上影承接转弱；v4正涨但收盘承接一般,16,002185,华天科技,不推送,下个交易日主盯,59.19,2026-06-03,0,common_index_cache,34,-3.76,-2.61,0.52,1.78,0.52,-12.33,-10.61,-9.98,-8.21,1.78,post_close,2026-06-03 15:00:00,人气Top20；当日上涨；温和放量；站上20日线且不过热；持续霸榜；震荡市里保持相对强势,近5日趋势未确认；热度可能进入后段；上影线偏长；v4长上影承接转弱；v4正涨但收盘承接一般,v4
2026-06-03,2026-05-27,次日已审,快策略候选,优先走弱,priority_failed,下个交易日主盯 未兑现，复盘风险项：当日转弱；v4短线偏离MA5过多；v4远离短中期均线,36,000767,晋控电力,不推送,下个交易日主盯,59.03,2026-06-03,0,common_index_cache,34,-31.3,-6.1,-5.44,-1.65,-5.44,-18.78,-23.72,-13.51,-18.77,-0.82,post_close,2026-06-03 15:00:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；v4多头排列技术加分,当日转弱；v4短线偏离MA5过多；v4远离短中期均线,v4
2026-06-03,2026-05-27,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,13,002156,通富微电,观察池,下个交易日主盯,109.83,2026-06-03,0,common_index_cache,34,6.66,-0.3,1.25,3.25,1.25,-11.34,-12.5,-11.07,-12.24,3.25,post_close,2026-06-03 15:00:00,人气Top20；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控,近5日趋势未确认；热度可能进入后段；v4乖离率过大；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,65,688498,源杰科技,观察池,下个交易日主盯,80.59,2026-06-03,0,common_index_cache,33,7.47,-3.91,-2.21,0.07,-2.21,-1.08,3.2,2.95,7.41,7.47,post_close,2026-06-03 15:00:00,当日涨停附近；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；震荡市里保持相对强势；震荡市里承接未失控；v4多头排列技术加分,后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；涨停封板不可买,v4
2026-06-03,2026-05-27,次日已审,快策略候选,暂未强势,neutral,继续等待更多交易日或降低权重。,3,600584,长电科技,不推送,下个交易日主盯,78.22,2026-06-03,0,common_index_cache,34,7.18,-1.41,-0.06,2.16,-0.06,-12.28,-7.6,-11.03,-6.27,2.16,post_close,2026-06-03 15:00:00,人气Top3；当日上涨；温和放量；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；v4多头排列技术加分,近5日趋势未确认；热度可能进入后段；Top3高热度拥挤，次日兑现风险；v4长上影承接转弱,v4
2026-06-03,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4筹码集中加分、温和放量,91,000938,紫光股份,不推送,未入快策略,,2026-06-03,0,common_index_cache,45,34.73,-2.41,-1.78,-0.14,-1.78,-8.2,-8.17,-5.93,-5.9,3.09,post_close,2026-06-03 15:00:00,温和放量；v4筹码集中加分,收盘承接偏弱；仍在20日线下方；上影线偏长；后段人气股在偏弱环境里更谨慎；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱；v4主力资金净流出；v4拉升但资金未跟随,v4
2026-06-03,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4多头排列技术加分、v4筹码集中加分、温和放量,64,600667,太极实业,不推送,未入快策略,,2026-06-03,0,common_index_cache,34,12.69,-1.82,10.06,10.06,10.06,0.47,7.09,2.34,9.08,15.6,post_close,2026-06-03 15:00:00,温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；震荡市里保持相对强势；v4多头排列技术加分；v4筹码集中加分,当日转弱；收盘承接偏弱；人气排名明显回落；后段人气股在偏弱环境里更谨慎；v4乖离率过大；v4远离短中期均线；v4长上影承接转弱；v4获利盘结构偏弱；v4主力资金强净流出,v4
2026-06-03,,次日已审,低层级强势反哺,普通/不推送走强,low_level_winner,不推送 后来走强，原因反哺：v4主力资金净流入、v4多头排列技术加分、v4筹码集中加分,6,000725,京东方A,不推送,未入快策略,,2026-06-03,0,common_index_cache,44,7.96,1.81,10.13,10.13,10.13,12.66,7.96,10.66,6.04,21.34,post_close,2026-06-03 15:00:00,人气Top10；温和放量；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；v4多头排列技术加分；v4筹码集中加分；v4主力资金净流入,收盘承接偏弱；近5日趋势未确认；热度可能进入后段；上影线偏长；v4长上影承接转弱；v4正涨但收盘承接一般；v4获利盘结构偏弱,v4
